01001001101110101001010110101001 11101111001000011000101001101000 11011011000001010110110011111010 01010111100100010100010010010110 01100001100111101001010100111111 01011100110000100001001101100000 10110100111001101100011101111000 10010100010110010001101101100001 10001010111000001101111101110110 11110011101011010001111010100010 01110001011011011000000101100111 11000010100110000010110111111000 01101010001010001110100010101111 11110001110011100110111011010101 11011101000111001011111111101110 10110000010101101101011101111110 00000110101110100111010001100010 01110111011010000000000000101111 01101101111110101111011011111110 11001101000010110101010010111100 00001010101101001010101101100011 00111111011101101000000011110000 10110111111001100100011000001100 00111110010000101001101000011101 11000100001000001101010110101101 10100000100101101111010110100011 01010111011000000001010000000001 01100100000011011111100110001100 01011100101011010000101111000100 11101010100011101001110101000011 10010010110111011001100111101101 01000000110100110110001000110000 01011011110111
01110101000111111001011101111011 00011101110100110101111110101001 01100100101010101110111100111010 11001111011110010100100000010010 01101110101110000100011111100010 11101110111100001000001100111100 01110000101111010110111100111001 00010101010111101010001111000011 10000010110111000001011111101000 01110110110101001110100111000111 00101011011000111110000100110110 10011111000100110111000000010001 10110011111001101110011100101110 00100110001101111001000110101100 11110101001100001001110000001011 00111100001011011010001010100101 10110110111110111000110100111000 00111101001001110111000001111101 01101001111000111111101010111100 00110101010100101011110010010010 01110011111001110001100101100011 11110110111000110001110110011101 01010010001111101010010010010001 00010000010011011100011100110110 01010101100010001110101100111001 00101000011011111000100000010010 11111000110110110000111001111000 10100111011000101001011001111100 00111010111101101100000100110111 10100110001011111001000011111101 00110101000011100110111101011001 11101100011000101101001100101001 01011000011011
10110100001010001001011111111100 01011011100111010100001110110111 11101011010110100101011110011011 00001001100010101100100011110100 01000101000010011000011111100100 01000100000000100100101000110001 10111111010111010011000100010110 00010110101010001111001000011111 11010101100001010001110111011011 01011011010110100101111001010011 10011100001111101111100110101011 01000000010001010110110110000000 11110011001010101110101001001000 11010001000110001010010011000000 11001010010000001001000011110111 00011010010110011100111001000111 10101010001100100100101001010011 10011101100000111100111111010100 10110111011011000011100010100010 10101111100101010100001000111000 10011101011111100001001010101110 10101001110011011101101100111100 10101001000111010010111100101101 00101011111000100110010110001101 11100100110001110000110101101010 10011101010100011111010001110110 10001101101100010111110101011101 01001000010001010010001101000110 00110110100100011110000110010010 00000000011101101010001111011101 00111101010110110010111011000010 10111101111111100101000001000001 01011000010100
00101001010110111111001100010110 00010010100110100110011010011011 11010011101110110111000010101011 10110110001000101010101101000011 11101011101000111001010010001111 10111001010011011110100111011100 10010010011000101000000111001101 00100001101000101100010000011001 10101010101101110100011100001010 11101111111110111010101111000010 10000010110101111001011001100011 00100001111001101011100101100110 01100000000000111110111010110110 01001011000101111101011011111110 00011000111000011000011010100000 10001011011111101100111011100011 11110110001011101100000110001000 01101001000111101101100001110110 00110010111010011100111000000110 11100010000010000010000001100101 00011100010001001100000100100000 10110100111011011001100110011101 11101111110101001110111000001101 01001001101001101000101110111100 01010000101110110011111001010100 11100111101100011101000101000101 10110000101110100001001110111100 01010010011010000001011011000010 00111000101001111001000001001101 10001001000011001011110101110101 01000000000011001101000000101011 10111100111100001010101001010000 01010111010000
00000011100000000111100010010001 11100100011100001010101000011111 11101101101001111101110111111000 01010001100111010001100110101001 10001011010001000100000001101011 10010010111111011010110011100100 10101110001101011101110101111011 10001001001101110011001011010000 00010001100010110100011011100010 01000010010011101100100010101001 10000000100100101001001110110100 11111011100101110110111010110010 10101000100111001101011010110001 01001011011101010010001011010001 10010101110010000011010011001111 00100110111011110001111011011011 01010011110111001101010010100001 10001111110001000000110011011010 01001101101110001100010111100010 01100101001110100101110111111100 11000111101011100000111100101000 11110101000101111011001101111010 11010111010100001111100010111001 00010100001000010001100010101101 10110111000110111110011100001100 00000110001111010110100001110011 01101010110110101000101000100000 10011100000011011111011111100111 11001111110111010111111011000011 01001000010011011101110100010110 11000001001110001001101111000010 00011100001000000110010001110011 01011101010010
01100101001011111110010000100001 10011011101110000010100111011011 10011110011010110100111001000000 11010010101001001010001001100000 11101100100001010010100110111011 11010110001010111011001101110000 00101010101001110010111011101110 10010011101010110000111101110100 11001011011000110111100010100001 01011111001010010010010010100111 00011100011100100001010011111100 00001111011000101011001010100101 10101101110111100111100001001111 10000000111101011100110000000001 11000101000000000110111001011010 11000110001111110001010111100010 11010111011100011001101011100010 11100000110111000100011100001010 00100011101100010111101001110110 00000101101110100000011101001110 01010011111110101011001000001001 11101000000011110100011101100110 11111001011101010011011110101011 01011100010000011101001001000101 01100100101001100111001111111011 11001000110111100101100111111000 01010011110010011001100010110001 11111000100110001101101011111101 00000111010100110100111110111110 11110110110100011000010101111100 11010111100000100000100110101110 01001000100011010000010111001001 01010010101111
11011001001101010111011110101100 00111000101101000001101110010001 11011011111111011010101111101100 10001110011111000010110011101010 01110110011110110011010101111100 10001010000010011110010010011111 10010110000101101101000010111011 11011111100011000101010000000110 01000111111011111000101110101111 10000001101110010101000011000100 10110000110010000001011111010111 01011101001101011101001101011000 00101010100100101111111000100101 11100100101000010000110000101010 01100001010111000111100001100010 11100000101010010111111100111000 00000100010010001011111111000101 00101111101111110001111011010100 10000001010101111111001100111011 10110010111100010100110100010111 00001011011011011110110001010100 01010111110010011001101101011110 11010001001010000110010100000100 11110101011001000010011010110110 11001101111010001110001100110000 00101000010110111111110110100101 11111001111010101000000011001011 00000001001001110011011111001111 10101101011110101101001111110011 11011010000101010110100011101101 10011100010110111100000001101100 00001001101101100000000110111011 01011111001111
11011111110001110101010101010111 11100101111000111101011011011001 10110000101011100010100101001100 00111010101010111010111110010110 01000010011010101001110101111010 01110001101100110011010010011011 11010111110000011100101000001101 11001110101110000100111100101110 00011010100100010011111011000011 00011010001100011111000000000101 01001000110011101001011110111010 00011011010110110000111000111001 00100100001010001100000111001001 00000100101010000111000011001000 10101000011010000001111111110011 10111100010100000000000111101010 11000111001011111101001010100001 10110110011100111010110101000001 11101011010100010001110011111011 01100000000101100100011011001011 00111101101100010110000110100001 01010111001101010100110011001000 01111010101110000001000010110100 00111010011010111111010110000011 01011010110101011010111111010010 01011111001111111011000101101100 10111111100101111010100010001000 11100110001111000110100011110101 11100000011011111111110001011101 00011100101110010110001010000111 01000111101110000111100010000111 01000101011110110010011111011011 01001000110100
11001110110010001011100100011011 11111000011011110000100001001111 01010000001100011111010101001100 00001000101110111011100101110101 00101101001000001100101011011111 01100101001100000111001010101100 11001011001111000111000100110001 11001100110001110010110000100001 00111111010101100111100100000110 01001110111011000010110110000010 01000110111001101000000100110001 01000000100000011100000000000111 01110010111101010111010000101010 00101000011001110111010100010011 01000010100101110101101100001101 01000011001010011101111110001110 01001010011111000110010011000010 10011101100000011100001111110010 00110100110101111000001000001101 01001101101011001100100111001100 10000010110001000110011111100101 11110010000001011111101001011110 01010100110000000110000111110001 00011110111110101010100010110011 11000110000010010001011011000100 11010100010100101101000100101100 00011101010011001010111100110010 10000010110110000001010011101100 11110111001100000010111111111001 01100010001011100110111010110001 11101110000101001001101011011010 01100100010110010010110100011001 01010101110010
00110000011011001011000101110011 11000100101100011111100001100011 01111100111000001101111101000111 01100101100001111011001111110100 01000000001100001000100011110110 11100110000111001111001000100110 00100100000111011001010110010001 01011001100110111100010110011110 10000110110111000100110010001100 00111001111010110100100100001111 11011100001010100101001001100110 01111000010101011110100111110011 00110010100111010000101110110110 11101111010010000001011110111000 11111010100101011111000100010001 00100100101110111101010011010001 11101011110111011011000111110010 11110101001010111100101010010011 11110100110110101111111011011100 11111101001101001011010000000010 01001011100011010001001000111010 01101111010101011001000001011110 00000001111010011010111010101101 01110000011110110010011101110100 11010110110110010011100111111110 10101001011010111101011000100110 01100010010011100100100011000010 01001010001001000110110100011000 11011000111100000100011110010001 00101000001010011011001111010110 01110100110100001001011001010101 10101010111101000111110100000111 01011010010001
11101111111001111111110000011001 01100101110101111001110010010001 10000010011010101000110010101001 00100100100111100101011100111001 00111110011100100100110010101011 10111100010001011000011010001100 00111101100001110101010111111100 01100000101011010100010111101100 00011010110110110000101110101001 11110100100000101000100110001111 00011011010101000111001001000010 01100110100111101101001000000011 10011110010100001010000101101101 11100101110100101101101101010101 11101100101111010000101011111110 10100111101011011111110100001011 01010010100101000011001011000100 10110110001101001010110111111101 01111100000110101100110010100110 11100011000001001011000001101001 00110010001101110101001110001111 01101000011001001001111101111110 10010111001101001100110001001101 00000001111011011000111100001010 11110101010000010110111000101110 10111111011101111101100101011101 10011101000101000111100110110000 10111000101111101110010001010011 10001100101110000111011101111110 11110011100110101010101100110110 00110010000111110101101111100110 10110010111110010101011110001100 01010010010100
10011100101001101001001000010010 10100011001011101001100100111110 11001010000000011011011011000011 01011001001010111111110010110010 11000011100101101001101001001011 11011101010101001110100101010101 00011000100001001100000011010111 01110110111111001010011001001000 01100010001000011101110001000010 10001000000101111001000111011110 11011100011100000000011000110100 01110011110011010010000100111111 10001011110111101110101001101100 01010010110010010000010101111101 10000111001000001110011100010101 01010011110100110010111110111101 01001001000001010010000001000011 00110110100010110011100000111101 11101010011100000111010011110110 10010111000010111110011101000101 11011011011110101111010011101110 10111110101011000111011110111011 01000001011100001101110011000000 00110110101110100001000000101101 11010000110111011011100101111010 11111000110010110111000110011000 11110001111010100110000100111101 10000011110111011111001010000000 10010001111011010001100010110101 11011000000010001111100000111010 10111111110001110010111010110001 01001110010011000100000111001001 01010000111001
11101100001001110001110011001011 00100101111001100011111111100101 01100011100100010011000000000011 01110000110111001000011100010100 11000100101001000011001000111101 01010110111101011101000011101000 11100000101011110110111011010100 01001100111100111111101010001010 01110001001011101100010110111101 10001100110100100000110010110111 01100100110000001000110110100011 00110010001011110101011011100010 00010011111101000010100001011110 00100001011011111111000011001100 01100111011101110011011101000111 11100001111010010010100110011001 10000001101110100111101110011011 01010101101101100000010111001011 11101010111011110111010011100001 11100110110000001001111010011111 00111110111000101101010001110101 01001101010101010111000110001010 10011100100101111001011000001110 10111111010000010000110100100001 10010110011101111101010111100011 10111101001011011011111010011001 00100100011011100100010010111001 00110111110101011100001001111011 10100110001111011101110000011001 00111010011001010010011011011101 00110001101001001011010010101110 01101100110000011011010010111011 01010000011110
10101000011000010100011001001101 01111100000000000110011001000111 00001000101100010011010010101001 01100000111011101010101001011110 01011010001010100101001111110111 10010010011010001101111101000110 10000110111011101111110011010010 00010111010010111000011100000110 01110010111111001000100101111100 11011001011011000101010001111001 10110101011011011111000011000111 00100101101101100000101010000100 10000010100101001010011100010011 01101001011101001110110101111001 11001001011001000010100001000000 00000000001110010000111110110100 00110011000001011110011111011000 01101111011100001100000111110111 00001001111111001001001011011100 01101101101010110010111010001011 01111001110101110101111001001101 11011001001111011111001111110101 11110010011001111001000100101100 00100111101111110101011110011110 01110000101110011001000010001011 00000100000100100110101111100110 01100001001110001111010011011111 00001111011100101100100111110011 01100001101100010001100000111100 01111001100100011001011001111110 11101111001111011100001101000110 11010010001000011000010000101101 01010111101001
01100000011100110011001110100001 01110001111000110011110010101101 11101010101000100111001010000001 01100000101101100100001110011001 10011110010010110101100100010010 01010101111001011101101100110111 10101000000110001000100111100000 11111100000000010011100111001001 01101111101000001011010000011110 10111101001011011101011101011011 01111100110011101101101100000111 10001011000001100101101011100000 00011111000111100100101110001010 00010110000111111110111001001000 11111110111101100010000001111000 01011010000000010100110010100010 10110001111100010010110111010001 10011101100011000000010000100101 11100000100000110010110111101100 01110110011000110101001111011101 10001000010010001111011101011011 11100100011000000111001000001011 01111011110111000010111100100110 01101010000110111111101101010000 10101101011001001000110011001001 01000111000000000011101111101110 11011010011111000101101110101010 10011010100100011010101111011101 01101000001101000101010001110111 11010101111100101011011110001000 00110110111100111001101001011110 00100111000101110001111000010000 01010010010001
